PNuid_NLidu,,Province,,Name_en
Canada,,NB,,Saint-Joseph-de-Madawaska
Canada,,NB,,Rang-des-Bossé
Canada,,NB,,Jalbert
Canada,,NB,,"Davis Mill"
Canada,,NB,,Prime
Canada,,NB,,Siegas
Canada,,NB,,"Siegas Lake Settlement"
Canada,,NB,,Sirois
Canada,,NB,,"Miller Line Cache"
Canada,,NB,,Saint-Léonard-Parent
Canada,,NB,,Bellefleur
Canada,,NB,,"Violette Settlement"
Canada,,NB,,"Powers Creek"
Canada,,NB,,"St. André"
Canada,,NB,,"Hennigar Corner"
Canada,,NB,,"Grand Falls Station"
Canada,,NB,,"Comeau Ridge"
Canada,,NB,,"Levesque Settlement"
Canada,,NB,,Woodville
Canada,,NB,,"Burgess Settlement"
Canada,,NB,,"New Denmark"
Canada,,NB,,"Salmonhurst Corner"
Canada,,NB,,"Blue Bell"
Canada,,NB,,"Grand Falls Portage"
Canada,,NB,,Argosy
Canada,,NB,,"Lower Portage"
Canada,,NB,,Limestone
Canada,,NB,,"North Tilley"
Canada,,NB,,"Four Falls"
Canada,,NB,,Costigan
Canada,,NB,,Anfield
Canada,,NB,,"Anderson Road"
Canada,,NB,,Hillside
Canada,,NB,,"Quaker Brook"
Canada,,NB,,Licford
Canada,,NB,,Wapske
Canada,,NB,,Arbuckle
Canada,,NB,,"Sisson Brook"
Canada,,NB,,"Two Brooks"
Canada,,NB,,"Blue Mountain Bend"
Canada,,NB,,Nictau
Canada,,NB,,Hillandale
Canada,,NB,,Inman
Canada,,NB,,Bairdsville
Canada,,NB,,Kilburn
Canada,,NB,,Kincardine
Canada,,NB,,"Upper Kent"
Canada,,NB,,"Dover Hill"
Canada,,NB,,"Lower Kintore"
Canada,,NB,,Summerfield
Canada,,NB,,"Halls Corner"
Canada,,NB,,Holmesville
Canada,,NB,,Mineral
Canada,,NB,,"Lower Greenfield"
Canada,,NB,,Knoxford
Canada,,NB,,Argyle
Canada,,NB,,Gordonsville
Canada,,NB,,Stickney
Canada,,NB,,Peel
Canada,,NB,,Lansdowne
Canada,,NB,,Coldstream
Canada,,NB,,Waterville
Canada,,NB,,"Tracey Mills"
Canada,,NB,,Windsor
Canada,,NB,,Cloverdale
Canada,,NB,,Somerville
Canada,,NB,,"Victoria Corner"
Canada,,NB,,McKenna
Canada,,NB,,"Lower Brighton"
Canada,,NB,,Grafton
Canada,,NB,,"Richmond Corner"
Canada,,NB,,Belleville
Canada,,NB,,Benton
Canada,,NB,,"Eel River Lake"
Canada,,NB,,"Temperance Vale"
Canada,,NB,,Hartfield
Canada,,NB,,Hawkshaw
Canada,,NB,,"Middle Southampton"
Canada,,NB,,"St. Croix"
Canada,,NB,,Coburn
Canada,,NB,,"Manners Sutton"
Canada,,NB,,Magaguadavic
Canada,,NB,,"Donnelly Settlement"
Canada,,NB,,"Lower Prince William"
Canada,,NB,,Kingsclear
Canada,,NB,,"Hurley Corner"
Canada,,NB,,Yoho
Canada,,NB,,Hanwell
Canada,,NB,,"McKeens Corner"
Canada,,NB,,Keswick
Canada,,NB,,Silverwood
Canada,,NB,,"Burtts Corner"
Canada,,NB,,Zealand
Canada,,NB,,"Scotch Settlement"
Canada,,NB,,Greenhill
Canada,,NB,,"Upper Hainesville"
Canada,,NB,,"Upper Stoneridge"
Canada,,NB,,Nashwaaksis
Canada,,NB,,Lincoln
Canada,,NB,,Springhill
Canada,,NB,,Douglas
Canada,,NB,,"Barkers Point"
Canada,,NB,,"Scotch Lake"
Canada,,NB,,"Upper Queensbury"
Canada,,NB,,"Davidson Lake"
Canada,,NB,,"Lower Queensbury"
Canada,,NB,,"Upper Tracy"
Canada,,NB,,Haneytown
Canada,,NB,,Rusagonis
Canada,,NB,,Waasis
Canada,,NB,,Nasonworth
Canada,,NB,,Woodside
Canada,,NB,,"Canadian Forces Base Gagetown"
Canada,,NB,,"Lower Burton"
Canada,,NB,,"Oromocto West"
Canada,,NB,,Noonan
Canada,,NB,,Sandyville
Canada,,NB,,Penniac
Canada,,NB,,"Durham Bridge"
Canada,,NB,,"Mount Hope"
Canada,,NB,,"Nashwaak Village"
Canada,,NB,,"McLeod Hill"
Canada,,NB,,Limekiln
Canada,,NB,,"Tay Creek"
Canada,,NB,,Cardigan
Canada,,NB,,Deersdale
Canada,,NB,,Maugerville
Canada,,NB,,Kirkland
Canada,,NB,,"Harten Corner"
Canada,,NB,,"Forest City"
Canada,,NB,,"Pemberton Ridge"
Canada,,NB,,"Central Blissville"
Canada,,NB,,Patterson
Canada,,NB,,Hoyt
Canada,,NB,,Wirral
Canada,,NB,,Enniskillen
Canada,,NB,,Clarendon
Canada,,NB,,Welsford
Canada,,NB,,Nerepis
Canada,,NB,,Westfield
Canada,,NB,,"Grand Bay"
Canada,,NB,,Morrisdale
Canada,,NB,,Martinon
Canada,,NB,,Millidgeville
Canada,,NB,,"Sand Point"
Canada,,NB,,"Public Landing"
Canada,,NB,,"Victoria Beach"
Canada,,NB,,Bayswater
Canada,,NB,,"Chapel Grove"
Canada,,NB,,Milltown
Canada,,NB,,"Scotch Ridge"
Canada,,NB,,"Upper Mills"
Canada,,NB,,"Oak Hill"
Canada,,NB,,"Upper Little Ridge"
Canada,,NB,,"Old Ridge"
Canada,,NB,,Rollingdam
Canada,,NB,,"Oak Bay"
Canada,,NB,,"Bay Road"
Canada,,NB,,"Simpson Corner"
Canada,,NB,,"The Ledge"
Canada,,NB,,"Gilmans Corner"
Canada,,NB,,Bayside
Canada,,NB,,Chamcook
Canada,,NB,,Fairhaven
Canada,,NB,,Leonardville
Canada,,NB,,Lambertville
Canada,,NB,,"Wilsons Beach"
Canada,,NB,,Welshpool
Canada,,NB,,"Back Bay"
Canada,,NB,,"White Head"
Canada,,NB,,"Seal Cove"
Canada,,NB,,"Grand Harbour"
Canada,,NB,,Castalia
Canada,,NB,,"Woodwards Cove"
Canada,,NB,,Utopia
Canada,,NB,,"Bonny River"
Canada,,NB,,Bethel
Canada,,NB,,Digdeguash
Canada,,NB,,"Bocabec Cove"
Canada,,NB,,"Beaver Harbour"
Canada,,NB,,"Justasons Corner"
Canada,,NB,,"Pennfield Corner"
Canada,,NB,,"Pennfield Ridge"
Canada,,NB,,Letang
Canada,,NB,,Pocologan
Canada,,NB,,"New River Beach"
Canada,,NB,,Lepreau
Canada,,NB,,"Dipper Harbour West"
Canada,,NB,,"Maces Bay"
Canada,,NB,,"Chance Harbour"
Canada,,NB,,Musquash
Canada,,NB,,"Prince of Wales"
Canada,,NB,,Lorneville
Canada,,NB,,"Red Head"
Canada,,NB,,Milford
Canada,,NB,,"Saint John West"
Canada,,NB,,"Saint John East"
Canada,,NB,,Colpitts
Canada,,NB,,Acamac
Canada,,NB,,Renforth
Canada,,NB,,"Lakewood Heights"
Canada,,NB,,"Forest Hills"
Canada,,NB,,Wells
Canada,,NB,,Fairvale
Canada,,NB,,"East Riverside-Kinghurst"
Canada,,NB,,"Ben Lomond"
Canada,,NB,,"Gondola Point"
Canada,,NB,,Hillhurst
Canada,,NB,,Stoneycroft
Canada,,NB,,Nauwigewauk
Canada,,NB,,"Willow Grove"
Canada,,NB,,"Upper Loch Lomond"
Canada,,NB,,"Garnett Settlement"
Canada,,NB,,Primrose
Canada,,NB,,Barnesville
Canada,,NB,,"Gooseberry Cove"
Canada,,NB,,Mispec
Canada,,NB,,"Gardner Creek"
Canada,,NB,,"Bains Corner"
Canada,,NB,,Fairfield
Canada,,NB,,"Oak Point"
Canada,,NB,,"The Cedars"
Canada,,NB,,"Long Reach"
Canada,,NB,,"Carters Point"
Canada,,NB,,Kingston
Canada,,NB,,"Perry Point"
Canada,,NB,,"Erbs Cove"
Canada,,NB,,Lakeside
Canada,,NB,,Titusville
Canada,,NB,,Upham
Canada,,NB,,"Tynemouth Creek"
Canada,,NB,,"Orange Hill"
Canada,,NB,,"Bay View"
Canada,,NB,,"Salt Springs"
Canada,,NB,,"Jeffries Corner"
Canada,,NB,,Southfield
Canada,,NB,,Apohaqui
Canada,,NB,,"Sussex Corner"
Canada,,NB,,Berwick
Canada,,NB,,"Belleisle Creek"
Canada,,NB,,Springfield
Canada,,NB,,"Hatfield Point"
Canada,,NB,,Bloomfield
Canada,,NB,,Midland
Canada,,NB,,"New Line Road"
Canada,,NB,,"Lower Jemseg"
Canada,,NB,,"McDonald Corner"
Canada,,NB,,"Newcastle Bridge"
Canada,,NB,,"North Minto"
Canada,,NB,,Rothwell
Canada,,NB,,Minto
Canada,,NB,,"New Zion"
Canada,,NB,,Ripples
Canada,,NB,,"Princess Park"
Canada,,NB,,"Upper Gagetown"
Canada,,NB,,"Briggs Corner"
Canada,,NB,,"Hardwood Ridge"
Canada,,NB,,"Humphrey Corner"
Canada,,NB,,"Gaspereau Forks"
Canada,,NB,,"Coles Island"
Canada,,NB,,Codys
Canada,,NB,,"Canaan Forks"
Canada,,NB,,"Head of Millstream"
Canada,,NB,,"Lower Ridge"
Canada,,NB,,Penobsquis
Canada,,NB,,"Smiths Creek"
Canada,,NB,,Newtown
Canada,,NB,,"Lakeville Corner"
Canada,,NB,,Anagance
Canada,,NB,,Cornhill
Canada,,NB,,"Crockets Corner"
Canada,,NB,,"Mechanic Settlement"
Canada,,NB,,"South Branch"
Canada,,NB,,Lindys
Canada,,NB,,"Killams Mills"
Canada,,NB,,"River Glade"
Canada,,NB,,"The Glades"
Canada,,NB,,Middlesex
Canada,,NB,,"Turtle Creek"
Canada,,NB,,"Magnetic Hill"
Canada,,NB,,"Berry Mills"
Canada,,NB,,Mapleton
Canada,,NB,,Parkindale
Canada,,NB,,Rosevale
Canada,,NB,,"Hopewell Hill"
Canada,,NB,,Waterside
Canada,,NB,,Harvey
Canada,,NB,,"Albert Mines"
Canada,,NB,,"Hopewell Cape"
Canada,,NB,,"Cape Station"
Canada,,NB,,"Dawson Settlement"
Canada,,NB,,"Salmon River"
Canada,,NB,,Pomeroy
Canada,,NB,,Brockway
Canada,,NB,,Honeydale
Canada,,NB,,Deuxième-Sault
Canada,,NB,,"Barnaby River"
Canada,,NB,,"Caissie Cape"
Canada,,NB,,"Richibucto No. 15 (Elsipogtog First Nation)"
Canada,,NB,,"Buctouche (Buctouche MicMac)"
Canada,,NB,,"Burnt Church (Esgenoopetitj First Nation)"
Canada,,NB,,"Madawaska Maliseet First Nation"
Canada,,NB,,Natoaganeg
Canada,,NB,,"Eel River Bar (Eel River Bar First Nation)"
Canada,,NB,,"Fort Folly"
Canada,,NB,,"Indian Island No. 28 (Indian Island)"
Canada,,NB,,"French Village (Bilijk)"
Canada,,NB,,"Oromocto (Oromocto First Nation)"
Canada,,NB,,Pabineau
Canada,,NB,,"Metepenagiag Mi'kmaq Nation"
Canada,,NB,,"Saint Mary's"
Canada,,NB,,Tobique
Canada,,NB,,"Indian Village (Woodstock)"
Canada,,NB,,"Tabusintac No. 9 (Esgeno_petitj First Nation)"
Canada,,NB,,"Ingalls Head"
Canada,,NB,,Andersonville
Canada,,NB,,"Arbeau Settlement"
Canada,,NB,,Baillie
Canada,,NB,,Bartholomew
Canada,,NB,,"Basswood Ridge"
Canada,,NB,,"Baxters Corner"
Canada,,NB,,Beaconsfield
Canada,,NB,,Beaconsfield
Canada,,NB,,"Bedell Settlement"
Canada,,NB,,Berryton
Canada,,NB,,Bettsburg
Canada,,NB,,"Bull Lake"
Canada,,NB,,"Canaan Road"
Canada,,NB,,Canoose
Canada,,NB,,Carlisle
Canada,,NB,,Carlow
Canada,,NB,,Carsonville
Canada,,NB,,"Cedar Camp"
Canada,,NB,,"Central Greenwich"
Canada,,NB,,"Central Waterville"
Canada,,NB,,"Chambers Settlement"
Canada,,NB,,"Clifton Royal"
Canada,,NB,,"Colpitts Settlement"
Canada,,NB,,Curventon
Canada,,NB,,"Doyles Brook"
Canada,,NB,,Dundas
Canada,,NB,,"East Brighton"
Canada,,NB,,Elmsville
Canada,,NB,,Elmwood
Canada,,NB,,Evandale
Canada,,NB,,"Flowers Cove"
Canada,,NB,,"Flume Ridge"
Canada,,NB,,"Gallagher Ridge"
Canada,,NB,,"Giants Glen"
Canada,,NB,,Gladeside
Canada,,NB,,Glenwood
Canada,,NB,,"Grand Falls"
Canada,,NB,,"Grand Manan"
Canada,,NB,,"Green Mountain"
Canada,,NB,,"Green Road"
Canada,,NB,,"Grove Hill"
Canada,,NB,,Harewood
Canada,,NB,,"Hartley Settlement"
Canada,,NB,,Hazelton
Canada,,NB,,"Henderson Settlement"
Canada,,NB,,Highfield
Canada,,NB,,"Howard Brook"
Canada,,NB,,"Hunters Home"
Canada,,NB,,"Jackson Falls"
Canada,,NB,,"Johnson Settlement"
Canada,,NB,,Johnville
Canada,,NB,,Kingsley
Canada,,NB,,"Kinnear Settlement"
Canada,,NB,,Knowlesville
Canada,,NB,,"Lake Edward"
Canada,,NB,,"Lake George"
Canada,,NB,,"Lee Settlement"
Canada,,NB,,"Little Bartibog"
Canada,,NB,,"Little Ridge"
Canada,,NB,,"Little River"
Canada,,NB,,"Long Creek"
Canada,,NB,,"Lower California"
Canada,,NB,,Lynnfield
Canada,,NB,,Mainstream
Canada,,NB,,"Mann Mountain Settlement"
Canada,,NB,,"Maple Grove"
Canada,,NB,,Maplewood
Canada,,NB,,Markhamville
Canada,,NB,,Marrtown
Canada,,NB,,Mascarene
Canada,,NB,,Maxwell
Canada,,NB,,McNamee
Canada,,NB,,McQuade
Canada,,NB,,Medford
Canada,,NB,,Mohannes
Canada,,NB,,Morrell
Canada,,NB,,"Nelson Hollow"
Canada,,NB,,"New Canaan"
Canada,,NB,,"New Scotland"
Canada,,NB,,"North Forks"
Canada,,NB,,Notre-Dame-de-Lourdes
Canada,,NB,,Oakland
Canada,,NB,,"Parlee Brook"
Canada,,NB,,Pearsonville
Canada,,NB,,Picadilly
Canada,,NB,,"Pollett River"
Canada,,NB,,"Pomeroy Ridge"
Canada,,NB,,"Ratter Corner"
Canada,,NB,,"Red Bank 4"
Canada,,NB,,Richmond
Canada,,NB,,Riverbank
Canada,,NB,,Rosaireville
Canada,,NB,,Royalton
Canada,,NB,,"Saint-Ignace Siding"
Canada,,NB,,Saint-Maurice
Canada,,NB,,"Salmon Creek"
Canada,,NB,,"Scott Siding"
Canada,,NB,,Searsville
Canada,,NB,,Sevogle
Canada,,NB,,Shannon
Canada,,NB,,"Shaw Brook"
Canada,,NB,,Shenstone
Canada,,NB,,"Snider Mountain"
Canada,,NB,,Sormany
Canada,,NB,,Summerville
Canada,,NB,,"Swan Creek"
Canada,,NB,,"Three Tree Creek"
Canada,,NB,,Tinker
Canada,,NB,,"Upper Derby"
Canada,,NB,,"Upper Kintore"
Canada,,NB,,"Upper Rockport"
Canada,,NB,,"Violette Station"
Canada,,NB,,Waweig
Canada,,NB,,Weston
Canada,,NB,,"Wheaton Settlement"
Canada,,NB,,Wickham
Canada,,NB,,"Upper Rexton"
Canada,,NB,,Mundleville
Canada,,NB,,Pirogue
Canada,,NB,,"Pabineau Falls"
Canada,,NB,,"Mitchell Settlement"
Canada,,NB,,Grainfield
Canada,,NB,,Hayesville
Canada,,NB,,"Mill Settlement West"
Canada,,NB,,Pineville
Canada,,NB,,"Porter Cove"
Canada,,NB,,"Sand Brook"
Canada,,NB,,"Smiths Crossing"
Canada,,NB,,"Taxis River"
Canada,,NB,,"Warwick Settlement"
Canada,,NL,,"Red Bay"
Canada,,NL,,"Mount Pearl"
Canada,,NL,,"Corner Brook"
Canada,,NL,,"Grand Falls-Windsor"
Canada,,NL,,Gander
Canada,,NL,,"Happy Valley-Goose Bay"
Canada,,NL,,"Labrador City"
Canada,,NL,,Stephenville
Canada,,NL,,Marystown
Canada,,NL,,Torbay
Canada,,NL,,"Bay Roberts"
Canada,,NL,,Clarenville
Canada,,NL,,"Deer Lake"
Canada,,NL,,Carbonear
Canada,,NL,,"Channel-Port aux Basques"
Canada,,NL,,Placentia
Canada,,NL,,Bonavista
Canada,,NL,,"Bishop's Falls"
Canada,,NL,,Riverhead
Canada,,NL,,Lewisporte
Canada,,NL,,Botwood
Canada,,NL,,Pasadena
Canada,,NL,,Springdale
Canada,,NL,,"Grand Bank"
Canada,,NL,,"St. Anthony"
Canada,,NL,,"Evergreen Village"
Canada,,NL,,"Spaniard's Bay"
Canada,,NL,,Wabana
Canada,,NL,,Twillingate
Canada,,NL,,"St. Phillips"
Canada,,NL,,Glovertown
Canada,,NL,,Gambo
Canada,,NL,,"Harbour Breton"
Canada,,NL,,Dunville
Canada,,NL,,"Stephenville Crossing"
Canada,,NL,,Woodford's
Canada,,NL,,Wabush
Canada,,NL,,Kippens
Canada,,NL,,Victoria
Canada,,NL,,Burgeo
Canada,,NL,,"Biscayan Cove"
Canada,,NL,,Fortune
Canada,,NL,,"St. Lawrence"
Canada,,NL,,"Long Cove"
Canada,,NL,,"Norman's Cove"
Canada,,NL,,"Baie Verte"
Canada,,NL,,"St. Alban's"
Canada,,NL,,"St. George's"
Canada,,NL,,Dildo
Canada,,NL,,"Musgrave Harbour"
Canada,,NL,,"Clarke's Beach"
Canada,,NL,,Nain
Canada,,NL,,Centreville
Canada,,NL,,Flatrock
Canada,,NL,,Triton
Canada,,NL,,"Hare Bay"
Canada,,NL,,"La Scie"
Canada,,NL,,"Witless Bay"
Canada,,NL,,"Arnold's Cove"
Canada,,NL,,"Bay Bulls"
Canada,,NL,,"Port au Choix"
Canada,,NL,,Summerford
Canada,,NL,,Roddickton
Canada,,NL,,"Bear Cove"
Canada,,NL,,Peterview
Canada,,NL,,Lakeview
Canada,,NL,,Jerseyside
Canada,,NL,,"Shoal Harbour"
Canada,,NL,,"Seal Cove"
Canada,,NL,,"Jenkins Cove"
Canada,,NL,,"Shoal Bay"
Canada,,NL,,"Barr'd Islands"
Canada,,NL,,"Joe Batt's Arm"
Canada,,NL,,"Robert's Arm"
Canada,,NL,,"Head of Bay d'Espoir"
Canada,,NL,,Milltown
Canada,,NL,,Buchans
Canada,,NL,,Glenwood
Canada,,NL,,"Norris Arm"
Canada,,NL,,"Gunners Cove"
Canada,,NL,,"Isle aux Morts"
Canada,,NL,,"Port Saunders"
Canada,,NL,,Fogo
Canada,,NL,,Carmanville
Canada,,NL,,"Neddy Harbour"
Canada,,NL,,Brigus
Canada,,NL,,Lawn
Canada,,NL,,"Cupids Crossing"
Canada,,NL,,"King's Point"
Canada,,NL,,Ramea
Canada,,NL,,Embree
Canada,,NL,,"Cox's Cove"
Canada,,NL,,"Old Perlican"
Canada,,NL,,Natuashish
Canada,,NL,,Englee
Canada,,NL,,"Point Leamington"
Canada,,NL,,Meadows
Canada,,NL,,Cormack
Canada,,NL,,Lourdes
Canada,,NL,,Musgravetown
Canada,,NL,,"L'Anse au Loup"
Canada,,NL,,Terrenceville
Canada,,NL,,Cartwright
Canada,,NL,,Lumsden
Canada,,NL,,"Trout River"
Canada,,NL,,"Lark Harbour"
Canada,,NL,,"Birchy Bay"
Canada,,NL,,Ferryland
Canada,,NL,,Hermitage
Canada,,NL,,"Halfway Point"
Canada,,NL,,"Benoit's Cove"
Canada,,NL,,"Frenchman's Cove"
Canada,,NL,,"Southern Harbour"
Canada,,NL,,"Port Blandford"
Canada,,NL,,"South Brook"
Canada,,NL,,"Lewin's Cove"
Canada,,NL,,"Cape Broyle"
Canada,,NL,,Campbellton
Canada,,NL,,Winterton
Canada,,NL,,Hopedale
Canada,,NL,,"North West River"
Canada,,NL,,"Middle Arm"
Canada,,NL,,Bayside
Canada,,NL,,"Bay de Verde"
Canada,,NL,,"Cow Head"
Canada,,NL,,"Port Hope Simpson"
Canada,,NL,,Eastport
Canada,,NL,,"St. Mary's"
Canada,,NL,,"St. Vincent's"
Canada,,NL,,"Mitchells Brook"
Canada,,NL,,"Peter's River"
Canada,,NL,,Dover
Canada,,NL,,Summerville
Canada,,NL,,Badger
Canada,,NL,,"Burnt Islands"
Canada,,NL,,"Cape St. George"
Canada,,NL,,Whitbourne
Canada,,NL,,Melrose
Canada,,NL,,"Seal Cove"
Canada,,NL,,Mainland
Canada,,NL,,"Parkers Cove"
Canada,,NL,,Rushoon
Canada,,NL,,"Main Brook"
Canada,,NL,,"Daniel's Harbour"
Canada,,NL,,"Fleur de Lys"
Canada,,NL,,Charlottetown
Canada,,NL,,"Allan's Island"
Canada,,NL,,"Point La Haye"
Canada,,NL,,"St. Pauls"
Canada,,NL,,"Flower's Cove"
Canada,,NL,,"Point May"
Canada,,NL,,Gaultois
Canada,,NL,,"Bay L'Argent"
Canada,,NL,,Branch
Canada,,NL,,Rigolet
Canada,,NL,,"Grand Le Pierre"
Canada,,NL,,"Sop's Arm"
Canada,,NL,,"River of Ponds"
Canada,,NL,,Howley
Canada,,NL,,"Come By Chance"
Canada,,NL,,Riverhead
Canada,,NL,,Conche
Canada,,NL,,"Swift Current"
Canada,,NL,,"St. Brendan's"
Canada,,NL,,"Flat Bay"
Canada,,NL,,"Lord's Cove"
Canada,,NL,,"Red Harbour"
Canada,,NL,,"English Harbour East"
Canada,,NL,,Postville
Canada,,NL,,"Newmans Cove"
Canada,,NL,,"Jean de Baie"
Canada,,NL,,"Rencontre East"
Canada,,NL,,"Grey River"
Canada,,NL,,Colinet
Canada,,NL,,"St. Andrew's"
Canada,,NL,,François
Canada,,NL,,"Upper Ferry"
Canada,,NL,,Quirpon
Canada,,NL,,"St. Teresa"
Canada,,NL,,Millertown
Canada,,NL,,Croque
Canada,,NL,,"Buchans Junction"
Canada,,NL,,"St. Stephens"
Canada,,NL,,Wareham
Canada,,NL,,Greenspond
Canada,,NL,,Makkovik
Canada,,NL,,"La Poile"
Canada,,NL,,"Cape Ray"
Canada,,NL,,"Grand Bruit"
Canada,,NL,,"Coomb's Cove"
Canada,,NL,,"Pool's Cove"
Canada,,NL,,"Churchill Falls"
Canada,,NL,,"Jackson's Arm"
Canada,,NL,,Cappahayden
Canada,,NL,,"Parson's Pond"
Canada,,NL,,"Trinity East"
Canada,,NL,,Codroy
Canada,,NL,,"Black Tickle"
Canada,,NL,,"Hawke's Bay"
Canada,,NL,,"Mary's Harbour"
Canada,,NL,,"South Branch"
Canada,,NL,,"New Ferolle"
Canada,,NL,,"Hant's Harbour"
Canada,,NL,,"St. Bride's"
Canada,,NL,,Forteau
Canada,,NL,,Sunnyside
Canada,,NL,,Belleoram
Canada,,NL,,"Heart's Content"
Canada,,NL,,"Petit Jardin"
Canada,,NL,,"De Grau"
Canada,,NL,,"Grand Jardin"
Canada,,NL,,Loretto
Canada,,NL,,"Lance Cove"
Canada,,NL,,Freshwater
Canada,,NL,,"Salmon Cove"
Canada,,NL,,"Grates Cove"
Canada,,NL,,"Red Head Cove"
Canada,,NL,,"Lead Cove"
Canada,,NL,,"Bradleys Cove"
Canada,,NL,,"Lower Island Cove"
Canada,,NL,,"Caplin Cove"
Canada,,NL,,"Job's Cove"
Canada,,NL,,"Burnt Point"
Canada,,NL,,"Northern Bay"
Canada,,NL,,"Ochre Pit Cove"
Canada,,NL,,Kingston
Canada,,NL,,"Adams Cove"
Canada,,NL,,"Broad Cove"
Canada,,NL,,"Small Point"
Canada,,NL,,"Western Bay"
Canada,,NL,,"New Chelsea"
Canada,,NL,,"New Melbourne"
Canada,,NL,,Brownsdale
Canada,,NL,,"New Perlican"
Canada,,NL,,"Turks Cove"
Canada,,NL,,"Heart's Desire"
Canada,,NL,,"Heart's Delight"
Canada,,NL,,Islington
Canada,,NL,,"Bristol's Hope"
Canada,,NL,,Blackhead
Canada,,NL,,Cavendish
Canada,,NL,,"Eastern Corner"
Canada,,NL,,Whiteway
Canada,,NL,,"Green's Harbour"
Canada,,NL,,Hopeall
Canada,,NL,,"New Harbour"
Canada,,NL,,"South Dildo"
Canada,,NL,,"Old Shop"
Canada,,NL,,Blaketown
Canada,,NL,,"Bryant's Cove"
Canada,,NL,,"Upper Island Cove"
Canada,,NL,,"Bishop's Cove"
Canada,,NL,,"The Dock"
Canada,,NL,,"Port de Grave"
Canada,,NL,,"Hibbs Cove"
Canada,,NL,,"North River"
Canada,,NL,,Southside
Canada,,NL,,"Harbour Main"
Canada,,NL,,"Chapel's Cove"
Canada,,NL,,Avondale
Canada,,NL,,"Conception Harbour"
Canada,,NL,,Marysvale
Canada,,NL,,"South River"
Canada,,NL,,Makinsons
Canada,,NL,,"Brigus Junction"
Canada,,NL,,Markland
Canada,,NL,,"Forest Field"
Canada,,NL,,"North Harbour"
Canada,,NL,,O'Donnells
Canada,,NL,,Calvert
Canada,,NL,,"Brigus South"
Canada,,NL,,Aquaforte
Canada,,NL,,Fermeuse
Canada,,NL,,"Port Kirwan"
Canada,,NL,,"Tors Cove"
Canada,,NL,,Mobile
Canada,,NL,,Renews
Canada,,NL,,"Portugal Cove South"
Canada,,NL,,"Daniel's Point"
Canada,,NL,,"Biscay Bay"
Canada,,NL,,"St. Shotts"
Canada,,NL,,Gaskiers
Canada,,NL,,"Admirals Beach"
Canada,,NL,,"St. Joseph's"
Canada,,NL,,"Mount Carmel"
Canada,,NL,,"St. Catherine's"
Canada,,NL,,"Patrick's Cove"
Canada,,NL,,"Angels Cove"
Canada,,NL,,"Point Lance"
Canada,,NL,,"Great Barasway"
Canada,,NL,,"Lears Cove"
Canada,,NL,,Cuslett
Canada,,NL,,"Point Verde"
Canada,,NL,,Freshwater
Canada,,NL,,Argentia
Canada,,NL,,"Fox Harbour"
Canada,,NL,,"Harbour Grace"
Canada,,NL,,Blackhead
Canada,,NL,,Kilbride
Canada,,NL,,"St. John's"
Canada,,NL,,"Quidi Vidi"
Canada,,NL,,Penetanguishene
Canada,,NL,,"Wedgewood Park"
Canada,,NL,,"Logy Bay"
Canada,,NL,,"Outer Cove"
Canada,,NL,,Paradise
Canada,,NL,,"St. Thomas"
Canada,,NL,,Irvine
Canada,,NL,,Goulds
Canada,,NL,,"Petty Harbour"
Canada,,NL,,"Maddox Cove"
Canada,,NL,,"Shea Heights"
Canada,,NL,,"Pouch Cove"
Canada,,NL,,"Shoe Cove"
Canada,,NL,,Bauline
Canada,,NL,,"Seal Cove"
Canada,,NL,,Topsail
Canada,,NL,,Kelligrews
Canada,,NL,,"Long Pond"
Canada,,NL,,Chamberlains
Canada,,NL,,Foxtrap
Canada,,NL,,"Upper Gullies"
Canada,,NL,,Holyrood
Canada,,NL,,"Mount Arlington Heights"
Canada,,NL,,"Long Harbour"
Canada,,NL,,"Fair Haven"
Canada,,NL,,"Little Harbour East"
Canada,,NL,,Bellevue
Canada,,NL,,"Bellevue Beach"
Canada,,NL,,Thornlea
Canada,,NL,,"Chance Cove"
Canada,,NL,,"Chapel Arm"
Canada,,NL,,"Roaches Line"
Canada,,NL,,Mahers
Canada,,NL,,"Ocean Pond"
Canada,,NL,,"Placentia Junction"
Canada,,NL,,"St. Joseph's"
Canada,,NL,,Monkstown
Canada,,NL,,"Southeast Bight"
Canada,,NL,,"Little Harbour East"
Canada,,NL,,"Harbour Mille"
Canada,,NL,,"Little Bay East"
Canada,,NL,,"Jacques Fontaine"
Canada,,NL,,"St. Bernard's"
Canada,,NL,,"Baine Harbour"
Canada,,NL,,Brookside
Canada,,NL,,"Boat Harbour West"
Canada,,NL,,"Spanish Room"
Canada,,NL,,"Beau Bois"
Canada,,NL,,"Rock Harbour"
Canada,,NL,,"Little Bay"
Canada,,NL,,"Wreck Cove"
Canada,,NL,,"St. Jacques"
Canada,,NL,,"Mose Ambrose"
Canada,,NL,,Boxey
Canada,,NL,,"English Harbour West"
Canada,,NL,,"Petit Forte"
Canada,,NL,,Epworth
Canada,,NL,,"Portugal Cove"
Canada,,NL,,"Burin Bay"
Canada,,NL,,"Salt Pond"
Canada,,NL,,"Black Duck Cove"
Canada,,NL,,Burin
Canada,,NL,,"Port au Bras"
Canada,,NL,,Creston
Canada,,NL,,"Marystown South"
Canada,,NL,,Mortier
