"Brand Organization Email Extension","Tenant Organization Email Extension","Brand Location Number","Tenant Location Number",Name,Phone,Email,Website,"Address Line one","Address Line Two",Latitude,Longitude,"Zip Code",Country,State,County,"Municipality - Place",Notes
britishlegion.org.uk,,,,Wigton,,,,"Western Bank Industrial Estate, Wigton CA7 9SJ, UK",,54.8227201,-3.17798,"CA7 9SJ","United Kingdom",,Cumbria,Wigton,"Branch meets at 1900 on the 3rd Tuesday of the month even months (Feb/Apr etc) at St. Cuthbert's church hall, King Street in Wigton, odd months (Jan/Mar etc) at Wigton rugby club, Lowmoor rd."
britishlegion.org.uk,,,,"Wilmslow RBL",,,,"10 Grove Ave, Wilmslow SK9 5EG, UK",,53.3274528,-2.2324359,"SK9 5EG","United Kingdom",,"Cheshire East",Wilmslow,
britishlegion.org.uk,,,,"Winchcombe RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Whitehead RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Whitstable RBL",,,http://whitstablerbl.weebly.com/rbl-branch.html,"61 Oxford St, Whitstable CT5 1DA, UK",,51.3549418,1.0253973,"CT5 1DA","United Kingdom",,Kent,Whitstable,
britishlegion.org.uk,,,,"Whitwell RBL",,,,,,,,,"United Kingdom",,,,"Whitwell & District Branch meets at 1930hrs on the first Monday of January, March, May, July, September and November at Lime Tree House, 48 High Street, Whitwell for a formal meeting and a social meeting on the first Monday of February, April, June, August, October and December at the Bull PH at 2000hrs."
britishlegion.org.uk,,,,Wickham,,,,"The Square, Wickham, Fareham PO17 5JN, United Kingdom",,50.9001799,-1.1872732,"PO17 5JN","United Kingdom",,Hampshire,Fareham,"Branch meets quarterly at Kings Head Skittle Room, Wickham Square PO17 5JN"
britishlegion.org.uk,,,,"Wigan RBL",,,,,,,,,"United Kingdom",,,,"Branch meets at 1800hrs till, 2000hrs every  second Wednesday of the month at the Wigan Borough Armed Forces HQ"
britishlegion.org.uk,,,,"Willaston In Wirral RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Wimborne RBL",,,,"80 Blandford Rd, Corfe Mullen, Wimborne BH21 3HQ, UK",,50.7781317,-2.0167037,"BH21 3HQ","United Kingdom",,Dorset,Wimborne,
britishlegion.org.uk,,,,"Winchester RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Windermere RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Windsor & District Sub RBL",,,,,,,,,"United Kingdom",,,,"The Windsor and District Branch meets every First Thursday of the month (except August and December) at 1900hrs for 1930hrs at a location to be announced each month for social meet ups. For committee meetings, theses will take place at the Windsor & Eton Brewery, on the first Thursday every third month at 1900hrs."
britishlegion.org.uk,,,,"Witham RBL",,,,"Memorial Hall, Newland St, Witham CM8 2AZ, UK",,51.8025976,0.6435803,"CM8 2AZ","United Kingdom",,Essex,Witham,"Witham Branch meets at 7.30pm on the third Thursday of every month at the Memorial Hall in Newland Street, Witham."
britishlegion.org.uk,,,,"Wiveliscombe RBL",,,,,,,,,"United Kingdom",,,,"Branch meets at The Bear Inn, Wiveliscombe bi-monthly between March & November each year."
britishlegion.org.uk,,,,"Woodbridge RBL",,,,"81 Thoroughfare, Woodbridge IP12 1AH, UK",,52.0944817,1.3206953,"IP12 1AH","United Kingdom",,Suffolk,Woodbridge,
britishlegion.org.uk,,,,"Woodmancote and District RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Workington RBL",,,,"Salterbeck Rd, Salterbeck, Workington CA14 5JU, UK",,54.618601,-3.5665424,"CA14 5JU","United Kingdom",,Cumbria,Workington,"Workington Branch meets at 7pm every second month at the Workington Royal British Legion Club."
britishlegion.org.uk,,,,"Worthen RBL",,,,,,,,,"United Kingdom",,,,"Worthen Branch meets at 7pm on the second Monday of each month at the village hall in Worthen, Shropshire."
britishlegion.org.uk,,,,"Windlesham RBL",,,,"The, Club and Theatre, Kennel Ln, Windlesham GU20 6AA, UK",,51.3686994,-0.6623125,"GU20 6AA","United Kingdom",,Surrey,Windlesham,
britishlegion.org.uk,,,,"Winterton & District",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Wittering & District RBL",,,,,,,,,"United Kingdom",,,,"Wittering & District Branch meets every first Wednesday of the month at 8pm in the associated club in Legion Way off Stocks Lane, East Wittering, Chichester, West Sussex."
britishlegion.org.uk,,,,"Wivenhoe RBL",,,,"The Quay, Wivenhoe, Colchester CO7 9BX, UK",,51.85453,0.9585061,"CO7 9BX","United Kingdom",,Essex,Colchester,
britishlegion.org.uk,,,,"Woodford & Bramhall RBL",,,,"Moor Ln, Woodford, Stockport SK7 1PW, UK",,53.3439315,-2.1656933,"SK7 1PW","United Kingdom",,"Greater Manchester",Stockport,
britishlegion.org.uk,,,,"Worcester Park RBL",,,,"69-73 Central Rd, Worcester Park KT4 8EB, UK",,51.3777351,-0.240563,"KT4 8EB","United Kingdom",,"Greater London","Worcester Park","Worcester Park has a Branch Committee which meets every 4-6 weeks."
britishlegion.org.uk,,,,"Worksop RBL",,,,"Doncaster Rd, Langold, Worksop S81 9QH, UK",,53.3782172,-1.1184134,"S81 9QH","United Kingdom",,Nottinghamshire,Worksop,"Branch meets at 19:30Hrs The Last Friday of every month at:"
britishlegion.org.uk,,,,"Worthing RBL",,,,"c/o, 38 Cranworth Rd, Worthing BN11 2JF, UK",,50.8171751,-0.3608784,"BN11 2JF","United Kingdom",,"West Sussex",Worthing,
britishlegion.org.uk,,,,"Wrangle & District RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Wroughton and District RBL Branch",,,,"High St, Wroughton, Swindon SN4 9JX, United Kingdom",,51.5228328,-1.7949749,"SN4 9JX","United Kingdom",,Swindon,Swindon,"The Wroughton & District Branch has recently moved venue and will meet at regular intervals at The White Hart, High Street, Wroughton SN4 9JX. In the meantime, full details of future meetings are available from the Secretary, Jane Woodford."
britishlegion.org.uk,,,,"Yateley & Hawley RBL Branch",,,,,,,,,"United Kingdom",,,,"We meet on the second Thursday monthly, 7.30pm at Yateley United Football Club, Sean Deveraux Park, Chandlers Lane, Yateley, GU467SS"
britishlegion.org.uk,,,,"York RBL",,,,"Unit 4, Triune Court, Monks Cross Dr, Huntington, York YO32 9GZ, UK",,53.9897979,-1.0488029,"YO32 9GZ","United Kingdom",,York,York,"York Branch meets at 8.00pm on the second Tuesday of every month at The RAFA Club, 3-5 Aldwark, York."
britishlegion.org.uk,,,,"Ystradgynlais RBL",,,,"Club La, Swansea SA9 1NU, United Kingdom",,51.62144,-3.943646,"SN4 9JX","United Kingdom",,Swansea,Swansea,"Ystradgynlais Branch meets at 8pm on the last Thursday of March, May, September and November at the Gough Constitutional Club in Ystradgynlais."
britishlegion.org.uk,,,,"Wrentham & District RBL",,,,,,,,,"United Kingdom",,,,
britishlegion.org.uk,,,,"Wymondham RBL",,,,"Barnard Fields, off Bray Dr, Reeve Way, Wymondham NR18 0GQ, UK",,52.5900641,1.1401406,"NR18 0GQ","United Kingdom",,Norfolk,Wymondham,"Wymondham Branch meets at 7.30pm on the third Monday of every month (except August) at the Ex-Services Social Club, Regal Lounge in Wymondham."
britishlegion.org.uk,,,,"Yarnton Sub Branch RBL",,,,"Rutten Ln, Yarnton, Kidlington OX5 1LN, UK",,51.8062488,-1.3110271,"OX5 1LN","United Kingdom",,Oxfordshire,Kidlington,
britishlegion.org.uk,,,,Yeovil,,,,"63 Preston Rd, Yeovil BA20 2BW, UK",,50.9456522,-2.6460038,"BA20 2BW","United Kingdom",,Somerset,Yeovil,
britishlegion.org.uk,,,,"Yoxall RBL",,,,"Main St, Yoxall, Burton-on-Trent DE13 8NQ, United Kingdom",,52.7679259,-1.7910067,"DE13 8NQ","United Kingdom",,Staffordshire,Burton-on-Trent,"We meet at 8pm on the first Wednesday of every month (except August) in the St Swithin's Room at St. Peter's Church in Yoxall (DE13 8NQ), and afterwards in The Golden Cup.  Come along and join us - you will be made most welcome."
,,,,,,,,,,,,,,,,,
britishlegion.org.uk,,,,"Alhaurin El Grande",,,,"Cmo de la Dehesa Baja, 12, 29120 Alhaurín el Grande, Málaga, Spain",,36.6532098,-4.7020116,29120,Spain,,Málaga,,"Alhaurin el Grande Branch meets on alternate Tuesdays at Restaurante, El Bichito, Dehesa Baja 12m Alhaurin el Grande"
britishlegion.org.uk,,,,"Antwerp RBL",,,https://www.facebook.com/TRBLantwerpbranch,,,,,,Belgium,,,,"And last but least, there are monthly Open Evenings and our ever-popular lunches which are a good occasion for members to meet and to welcome new members."
britishlegion.org.uk,,,,Bergen-Hohne,,,,"Blücherstr 1, 29303 Bergen, Germany",,52.7962167,9.9297166,29303,Germany,,,,
britishlegion.org.uk,,,,"Bordeaux RBL",,,,,,,,,France,,,,"Bordeaux & South-West France Branch meets as required at different venues in Bordeaux and Aquitaine."
britishlegion.org.uk,,,,"Chonburi Thailand RBL",,,thailandrbl.org.uk,,,,,,Thailand,,,Chonburi,
britishlegion.org.uk,,,,"Falkland Islands RBL",,,,,,,,,"Falkland Islands",,,,
britishlegion.org.uk,,,,"Gran Alacant & La Marina",,,,,,,,,Spain,,,,"The Branch meets at 2.00PM every FIRST MONDAY OF THE MONTH at The Pub in Gran Alacant."
britishlegion.org.uk,,,,"Guernsey Western RBL",,,,"Guernsey, Le Neuf Chemin Rd, St Saviour GY7 9FG, Guernsey",,49.4502554,-2.6166732,"GY8 0DS",Guernsey,,,Guernsey,"Branch meets at 20:00 every month at the Branch Hall in St Saviour, Guernsey."
britishlegion.org.uk,,,,Alicante,,,,"Carrer Riu Penàguila, 6, 03779 Deveses, Alicante, Spain",,38.8763734,-0.0291464,3779,Spain,,Alicante,,"Alicante Branch meets at 12:00 pm on the 1st Thursday of the month:"
britishlegion.org.uk,,,,"Benidorm & District",,,,"Av. de Madrid, 26, LOCAL 10, 03503 Benidorm, Alicante, Spain",,38.5343468,-0.1093117,3503,Spain,,Alicante,,"Benidorm Branch meets on the 1st Friday of the month in The 3 Amigos Bar, Benidorm."
britishlegion.org.uk,,,,Berlin,,,,"Karolingerpl. 2, 14052 Berlin, Germany",,52.5081603,13.2697892,14052,Germany,,,,"Berlin Branch meets every week at the RBL e.V. Karolinger Platz 2 in 14052 Berlin Tel:030 3062015."
britishlegion.org.uk,,,,Brussels,,,https://www.facebook.com/RBLBrussels,,,,,,Belgium,,,,
britishlegion.org.uk,,,,Dortmund,,,,"Kaiserstraße 208, 44143 Dortmund, Germany",,51.5144165,7.4965693,44143,Germany,,Arnsberg,,"Branch meets at 19:30 every second Saturday of the month at the Gaststätte Kaminchen, Kaiserstrasse 208, 44143 Dortmund, Germany."
britishlegion.org.uk,,,,Fallingbostel-Heide,,,,"Ernst-Barlach-Ring 17, 29683 Bad Fallingbostel, Germany",,52.8811871,9.6997101,29683,Germany,,,,
britishlegion.org.uk,,,,"Guernsey Northern RBL",,,,"FCVX+4F9, La Route du Picquerel, Guernsey GY6 8JT, Guernsey",,49.494319,-2.5534742,"GY6 8JT",Guernsey,,,Guernsey,"Branch Committee meets quarterly in  March, June, September and December (AGM)"
britishlegion.org.uk,,,,Hannover,,,,"Vinzenzstraße 27, 30559 Hannover, Germany",,52.3591244,9.8127708,30559,Germany,,,,
britishlegion.org.uk,,,,"Hondon Valley",,,,"MU-9-A, 81, 30648 El Partidor, Murcia, Spain",,38.2411694,-1.0382482,30648,Spain,,Murcia,,"We would like to thank all those members, friends and guests who attended our Branch Summer Party at Restaurante el Fielato, near Abanilla on Tuesday.  It was a great opportunity to meet up with friends we may not have seen for a while in such a lovely setting."
britishlegion.org.uk,,,,"Javea (Alicante) Spain",,,,,,,,,Spain,,,Alicante,
britishlegion.org.uk,,,,"Kyrenia (North Cyprus) Branch",,,http://www.rblkyrenia.com,,,,,,Cyprus,,,,
britishlegion.org.uk,,,,Lippe,,,,"Bachstraße 5, 74613 Öhringen, Germany",,49.1988905,9.5282609,74613,Germany,,Stuttgart,,"Lippe Branch meets every month at the DGH in Cappel, just  outside Detmold."
britishlegion.org.uk,,,,"Lyon Liberation RBL",,,,,,,,,France,,,Lyon,
britishlegion.org.uk,,,,Marbella,,,,,,,,,Spain,,,Marbella,
britishlegion.org.uk,,,,Mojacar,,,,"P.º del Mediterráneo, 383, 04638 Mojácar, Almería, Spain",,37.1401751,-1.8289953,4638,Spain,,Almería,,"Mojacar Branch usually meets at 11.00 on the first and third Thursday of each month at The Cokkia Restaurant on Mojacar playa opposite the Neptuno Restaurant."
britishlegion.org.uk,,,,"Muenster RBL",,,,,,,,,Germany,,,"Münster ",
britishlegion.org.uk,,,,"Hong Kong & China RBL",,,,,,,,,"Hong Kong",,,,"The Hong Kong and China Branch meets every 3 months."
britishlegion.org.uk,,,,"Jersey RBL",,,,"Legion House, 2-4 Great Union St, St Helier, Jersey, JE2 3YD, Jersey",,49.187484,-2.1068214,"JE2 3ND",France,,,Jersey,
britishlegion.org.uk,,,,"La Val d'Albaida Spain",,,,"Carrer de Tramuntana, 2, 46870 Ontinyent, Valencia, Spain",,38.8292817,-0.6280043,46870,Spain,,Valencia,,"La Val d'Albaida Branch meets every 3 months at El Pilar, Ontinyent. A list of Events is under meeting Place. (Sub Directory)"
britishlegion.org.uk,,,,Loja,,,,,,,,,Spain,,,Granada,"The branch also meets informally on the 2nd Wednesday of each month at a variety of locations, usually for a meal. The dates and timings of all our future meetings are published on our ""Schedule of Meetings"" page."
britishlegion.org.uk,,,,Malta,,,,"111 Melita St, Valletta, Malta",,35.899002,14.509493,46870,Malta,,,,
britishlegion.org.uk,,,,"Mijas Costa",,,,"Calle Malaga de Calahonda, 4, 29649 Las Lagunas de Mijas, Málaga, Spain",,36.4942177,-4.7272399,29649,Spain,,Málaga,,"Mijas Costa Branch meets every Friday (except during August) at 11.30am at the Club Naranja in Calle Malaga, Sitio de Calahonda, Costa del Sol."
britishlegion.org.uk,,,,Mollina,,,,,,,,,Spain,,,,
britishlegion.org.uk,,,,Nerja,,,,,,,,,Spain,,,,
britishlegion.org.uk,,,,"Nord-Pas-De-Calais RBL",,,,,,,,,France,,,,
britishlegion.org.uk,,,,Osnabrück,,,,"Berghoffstraße 3, 49090 Osnabrück, Germany",,52.2868743,8.0302339,49090,Germany,,,,"Osnabrück Branch meets every Friday, Saturday & Sunday at the RBL Osnabrück in Berghoffstr. 3 49090 Osnabrück."
britishlegion.org.uk,,,,"Paphos RBL Branch",,,,,,,,,Cyprus,,,,
britishlegion.org.uk,,,,"Portugal RBL",,,,,,,,,Portugal,,,,
britishlegion.org.uk,,,,"Santiago RBL",,,,,,,,,,,,,
britishlegion.org.uk,,,,"The RBL Holland Branch",,,,,,,,,Netherlands,,,,"Holland Branch meets at various times and locations throughout the Netherlands."
britishlegion.org.uk,,,,"Tokyo RBL",,,,,,,,,Japan,,,Tokyo,"The Branch committee meets quarterly. We also organise brunches several times a year to raise monies for the Welfare Fund."
britishlegion.org.uk,,,,Torrevieja,,,,"C. Arbizu, 1, 03184 El Chaparral, Alicante, Spain",,38.0254018,-0.7044531,3184,Spain,,Alicante,,"Torrevieja Branch meets on the 3rd Tuesday of each month at The Oasis, Calle Arbizu 1, San Luis, Torrevieja, at 6.30pm for a 7.00pm start. The Branch is part of District North of Spain."
britishlegion.org.uk,,,,"Orihuela Costa and District",,,,"C. Alcarria, 1, 03191 Mil Palmeras, Alicante, Spain",,37.8866966,-0.7592881,3191,Spain,,Alicante,,"The Orihuela Costa Branch meets at 7.30pm on the third THURSDAY of every month at the Olympia restaurant in Mil Palmeras, just off the N332, midway between Cabo Roig and Pilar de la Horadada."
britishlegion.org.uk,,,,Paderborn,,,,"Klosterweg 9, 33104 Paderborn, Germany",,51.7741199,8.7157604,33104,Germany,,Detmold,,"The Paderborn Branch meets at 7 p.m. every 2 months at the Löseke Community Centre in Thunerweg, Paderborn-Sennelager."
britishlegion.org.uk,,,,Pinoso,,,,"C. Veintiocho de Marzo, 20, 03650 Pinoso, Alicante, Spain",,38.402431,-1.0444598,3650,Spain,,Alicante,,
britishlegion.org.uk,,,,Rheindahlen,,,,,,,,,Germany,,,,
britishlegion.org.uk,,,,"Sark RBL",,,,,,,,,,,,,"Sark Branch meets up to 4 times a year and holds 2 to 3 dinners/lunches per year."
britishlegion.org.uk,,,,"The Somme Branch",,,,,,,,,,,,,
britishlegion.org.uk,,,,Torremolinos,,,,,,,,,,,,,
britishlegion.org.uk,,,,"Ypres RBL",,,,,,,,,,,,,
britishlegion.org.uk,,,,"Zurgena & District",,,,,,,,,Spain,,,,
ssafa.org.uk,,,,"SSAFA Hertfordshire","0204 566 9129",https://www.ssafa.org.uk/hertfordshire,https://www.ssafa.org.uk/hertfordshire,,,,,,"United Kingdom",,,,"Opening times: Monday to Friday, 09:00-17:00"
ssafa.org.uk,,,,"SSAFA Birmingham","020 4566 9116",https://www.ssafa.org.uk/greater-birmingham,https://www.ssafa.org.uk/greater-birmingham,"Tennal Grange, Tennal Road, Harborne, Birmingham, B32 2HX",,52.4571402,-1.9729718,"B32 2HX","United Kingdom",,"West Midlands",Birmingham,"Opening times: Monday to Friday, 09:00-17:00 (except Bank Holidays)."
ssafa.org.uk,,,,"SSAFA Somerset","0204 566 9131",https://www.ssafa.org.uk/somerset,https://www.ssafa.org.uk/somerset,"1 Eagle House 21-22 Alexandra Parade Weston super Mare Somerset BS23 1QX",,51.105097,-2.9262307,"B32 2HX","United Kingdom",,Somerset,,"Opening times: Monday to Friday, 09:00-17:00"
ssafa.org.uk,,,,"SSAFA Lancashire","020 4566 9146",https://www.ssafa.org.uk/lancashire,https://www.ssafa.org.uk/lancashire,"SSAFA Lancashire, Shuttleworth Welfare Centre, Fulwood Barracks, Preston",,53.7778871,-2.6840119,"PR2 8AB","United Kingdom",,Lancashire,Preston,"Opening times: Monday to Friday, 09:00-17:00"
ssafa.org.uk,,,,"SSAFA West Yorkshire","020 4566 9117",https://www.ssafa.org.uk/west-yorkshire,https://www.ssafa.org.uk/west-yorkshire,,,,,,"United Kingdom",,,,"Opening times: Monday to Friday, 09:00-17:00"
ssafa.org.uk,,,,"SSAFA Dorset","0204 566 9131",https://www.ssafa.org.uk/dorset,https://www.ssafa.org.uk/dorset,,,,,,"United Kingdom",,,,"Opening times: Monday to Friday, 09:00-17:00"
ssafa.org.uk,,,,"SSAFA Greater Manchester","020 4566 9146",https://www.ssafa.org.uk/greater-manchester,https://www.ssafa.org.uk/greater-manchester,"SSAFA GM Branch Office, TAVR Centre, TAVR Centre, Belle Vue Street, Manchester",,53.465315,-2.1892243,"M12 5PW","United Kingdom",,"Greater Manchester",Manchester,"Opening times: Contact hours - Monday to Friday, 09:00-17:00"
ssafa.org.uk,,,,"SSAFA Sussex","020 4566 9126",https://www.ssafa.org.uk/sussex,https://www.ssafa.org.uk/sussex,,,,,,"United Kingdom",,,,"Opening times: Monday to Friday, 09:00-17:00"
ssafa.org.uk,,,,"SSAFA London South East","0204 558 7631",https://www.ssafa.org.uk/london-south-east,https://www.ssafa.org.uk/london-south-east,,,,,,"United Kingdom",,,,"Opening times: 09.30-17.00, Monday to Friday"
ssafa.org.uk,,,,"SSAFA Bristol & South Gloucestershire","0204 566 9131",https://www.ssafa.org.uk/bristol-south-gloucestershire,https://www.ssafa.org.uk/bristol-south-gloucestershire,"SSAFA Bristol & South Gloucestershire, HMS Flying Fox, Winterstoke Road, Bristol",,51.4338269,-2.6164438,"BS3 2NS","United Kingdom",,"Bristol City",Bristol,"Opening times: Monday to Friday, 09.00-17.00"
ssafa.org.uk,,,,"SSAFA Northern Ireland","028 9032 7740",https://www.ssafa.org.uk/northern-ireland,https://www.ssafa.org.uk/northern-ireland,"21 Talbot St, Belfast BT1 2LD",,54.6024589,-5.9279377,"BT1 2LD","United Kingdom",,Belfast,Belfast,"Opening times: Belfast office hours: Tuesday-Thursday, 09:00 - 16:00"
ssafa.org.uk,,,,"SSAFA Cumbria","020 4566 9146",https://www.ssafa.org.uk/cumbria,https://www.ssafa.org.uk/cumbria,,,,,,"United Kingdom",,,,"Opening times: Monday to Friday, 09:00-17:00"
ssafa.org.uk,,,,"SSAFA Cambridgeshire & Bedfordshire","0204 566 9129",https://www.ssafa.org.uk/cambridgeshire-bedfordshire,https://www.ssafa.org.uk/cambridgeshire-bedfordshire,,,,,,"United Kingdom",,,,"Opening times: Monday to Friday, 09:00-17:00"
ssafa.org.uk,,,,"SSAFA South East Wales","029 2294 1004",https://www.ssafa.org.uk/south-east-wales,https://www.ssafa.org.uk/south-east-wales,,,,,,"United Kingdom",,,,"Opening times: Monday to Friday, 09:00-17:00"
ssafa.org.uk,,,,"SSAFA Cheshire","020 4566 9146",https://www.ssafa.org.uk/cheshire,https://www.ssafa.org.uk/cheshire,"SSAFA Office, building 156, Liverpool Road, The Dale Barracks, Chester",,53.193392,-2.893075,"BT1 2LD","United Kingdom",,"Cheshire West and Chester",Chester,"Opening times: Monday to Friday, 09:00-17:00"
ssafa.org.uk,,,,"SSAFA Essex","0204 566 9129",https://www.ssafa.org.uk/essex,https://www.ssafa.org.uk/essex,"SSAFA Office, Merville Barracks, Colchester",,51.8759416,0.8925299,"CO2 7UT","United Kingdom",,Essex,Colchester,"Opening times: Contact hours - Monday to Friday, 09:00-17:00"
ssafa.org.uk,,,,"SSAFA Kent","020 4566 9126",https://www.ssafa.org.uk/kent,https://www.ssafa.org.uk/kent,,,,,,"United Kingdom",,,,"Opening times: Monday to Friday, 09:00-17:00"
ssafa.org.uk,,,,"SSAFA Warwickshire & Coventry","0204 566 9116",https://www.ssafa.org.uk/warwickshire-coventry,https://www.ssafa.org.uk/warwickshire-coventry,"Westfield House, Army Reserve Centre, Swillington Road, Coventry",,52.417786,-1.5173622,"CV6 3BN","United Kingdom",,"West Midlands",Coventry,"Opening times: Monday to Friday, 09:00-17:00"
ssafa.org.uk,,,,"SSAFA Dundee & Angus","0141 488 8552",https://www.ssafa.org.uk/dundee-angus,https://www.ssafa.org.uk/dundee-angus,,,,,,"United Kingdom",,,,"Opening times: Monday to Friday, 09:30-17:00"
ssafa.org.uk,,,,"SSAFA Derbyshire","020 4566 9114",https://www.ssafa.org.uk/derbyshire,https://www.ssafa.org.uk/derbyshire,"1st Floor, Drill Hall, Cluster Road, Belper ",,53.0266524,-1.4845128,DE56,"United Kingdom",,Derbyshire,Belper,"Opening times: Monday to Friday, 09:00-17:00"
ssafa.org.uk,,,,"SSAFA Dumfriesshire & Stewartry","0141 488 8552",https://www.ssafa.org.uk/dumfriesshire-stewartry,https://www.ssafa.org.uk/dumfriesshire-stewartry,,,,,,"United Kingdom",,,,"Opening times: Monday to Friday, 09:30-17:00"
ssafa.org.uk,,,,"SSAFA Durham","020 4566 9117",https://www.ssafa.org.uk/durham,https://www.ssafa.org.uk/durham,,,,,,"United Kingdom",,,,"Opening times: Monday to Friday, 09:00-17:00"
ssafa.org.uk,,,,"SSAFA South Yorkshire","020 4566 9117",https://www.ssafa.org.uk/south-yorkshire,https://www.ssafa.org.uk/south-yorkshire,,,,,,"United Kingdom",,,,"Opening times: Monday to Friday, 09:00-17:00"
ssafa.org.uk,,,,"SSAFA West Midlands North","0204 566 9116",https://www.ssafa.org.uk/west-midlands-north,https://www.ssafa.org.uk/west-midlands-north,"SSAFA Office, The TA Centre Gordon House, Sutton Road, Walsall",,52.5798665,-1.9725301,"WS1 2PA","United Kingdom",,"West Midlands",Walsall,"Opening times: Monday to Friday, 09:30-17:00"
ssafa.org.uk,,,,"SSAFA London Central","0204 558 7631",https://www.ssafa.org.uk/london-central,https://www.ssafa.org.uk/london-central,"Queen Elizabeth House, 4 St Dunstan's Hill, London",,51.5093937,-0.0828447,"EC3R 8AD","United Kingdom",,"Greater London",London,"Opening times: 09.30-17.00, Monday to Friday"
ssafa.org.uk,,,,"SSAFA Edinburgh & Lothians","0141 488 8552",https://www.ssafa.org.uk/edinburgh-lothians,https://www.ssafa.org.uk/edinburgh-lothians,,,,,,"United Kingdom",,,,"Opening times: Monday to Friday, 09:30-17:00"
ssafa.org.uk,,,,"SSAFA London North West","0204 558 7631",https://www.ssafa.org.uk/london-north-west,https://www.ssafa.org.uk/london-north-west,,,,,,"United Kingdom",,,,"Opening times: 09.30-17.00, Monday to Friday"
ssafa.org.uk,,,,"SSAFA Devon","0204 566 9131",https://www.ssafa.org.uk/devon,https://www.ssafa.org.uk/devon,"SSAFA Office, Room FO2, Building 7, Wyvern Barracks, Barrack Road, Exeter",,50.7122472,-3.511361,"EX2 6AR","United Kingdom",,Devon,Exeter,"Opening times: Monday to Friday, 09:00-17:00"
ssafa.org.uk,,,,"SSAFA Forth Valley","0141 488 8552",https://www.ssafa.org.uk/forth-valley,https://www.ssafa.org.uk/forth-valley,,,,,,"United Kingdom",,,,"Opening times: Monday to Friday, 09:30-17:00"
ssafa.org.uk,,,,"SSAFA Glasgow & Renfrewshire","0141 488 8552",https://www.ssafa.org.uk/glasgow-renfrewshire,https://www.ssafa.org.uk/glasgow-renfrewshire,,,,,,"United Kingdom",,,,"Opening times: Monday to Friday, 09:30-17:00"
ssafa.org.uk,,,,"SSAFA Gloucestershire","020 4566 9131",https://www.ssafa.org.uk/gloucestershire,https://www.ssafa.org.uk/gloucestershire,"SSAFA Gloucestershire, Army Reserve Centre, Came Place, Gloucester. GL4 3BD",,51.8625524,-2.2139183,"GL4 3BD","United Kingdom",,Gloucestershire,Gloucester,"Opening times: Contact hours - Monday to Friday, 09:00-17:00"
ssafa.org.uk,,,,"SSAFA Surrey","0204 566 9126",https://www.ssafa.org.uk/surrey,https://www.ssafa.org.uk/surrey,,,,,,"United Kingdom",,,,"Opening times: Monday to Friday, 09:00-17:00"
ssafa.org.uk,,,,"SSAFA North Yorkshire","020 4566 9117",https://www.ssafa.org.uk/north-yorkshire,https://www.ssafa.org.uk/north-yorkshire,,,,,,"United Kingdom",,,,"Opening times: Monday to Friday, 09:00-17:00"
ssafa.org.uk,,,,"SSAFA Herefordshire","01432 273932",https://www.ssafa.org.uk/herefordshire,https://www.ssafa.org.uk/herefordshire,"SSAFA c/o Herefordshire Council, Plough Lane, Hereford",,52.0594237,-2.7278566,"HR4 0LE","United Kingdom",,Herefordshire,Hereford,"Opening times: Monday to Friday, 09:00-17:00"
ssafa.org.uk,,,,"SSAFA Inverness-Shire & Western Isles","0141 488 8552",https://www.ssafa.org.uk/inverness-shire-western-isles,https://www.ssafa.org.uk/inverness-shire-western-isles,,,,,,"United Kingdom",,,,"Opening times: Monday to Friday, 09:30-17:00"
ssafa.org.uk,,,,"SSAFA East Yorkshire","020 4566 9117",https://www.ssafa.org.uk/east-yorkshire,https://www.ssafa.org.uk/east-yorkshire,,,,,,"United Kingdom",,,,"Opening times: Monday to Friday, 09:00-17:00"
ssafa.org.uk,,,,"SSAFA Suffolk","0204 566 9129",https://www.ssafa.org.uk/suffolk,https://www.ssafa.org.uk/suffolk,,,,,,"United Kingdom",,,,"Opening times: Monday to Friday, 09:00-17:00"
ssafa.org.uk,,,,"SSAFA Ross & Cromarty","0141 488 8552",https://www.ssafa.org.uk/ross-cromarty,https://www.ssafa.org.uk/ross-cromarty,,,,,,"United Kingdom",,,,"Opening times: Monday to Friday, 09:30-17:00"
ssafa.org.uk,,,,"SSAFA Ayrshire","0141 488 8552",https://www.ssafa.org.uk/ayrshire,https://www.ssafa.org.uk/ayrshire,,,,,,"United Kingdom",,,,"Opening times: Monday to Friday, 09:30-17:00"
ssafa.org.uk,,,,"SSAFA London South West","0204 558 7631",https://www.ssafa.org.uk/london-south-west,https://www.ssafa.org.uk/london-south-west,"The Clock Tower, Queen Alexandra’s Court, St Mary’s Road, London, SW19 7DE",,51.4246736,-0.2092088,"SW19 7DE","United Kingdom",,"Greater London",London,"Opening times: 09.30-17.00, Monday to Friday"
